0.04263823327086791, 0.01307374813198281
0.5747562682354053, 0.01998363261142877
1.1410916336551455, 0.057260953103873635
1.7590198543539621, 0.08798657399720097
2.3139099082002983, 0.11545294968807082
2.870104608961738, 0.13263870768792851
3.4295016248784296, 0.12459022226439267
4.02999501862087, 0.0927022795739735
4.641815119671703, 0.07155988329340329
5.203406314491069, 0.046221268116801495
5.789726498564889, 0.026018217615105532
6.362347890030124, 0.013761652869037244
6.972092416443294, 0.008974784733259022
7.53113361956496, 0.003730104134544776
8.077187655668098, 0.0008242996418151849
